Individual,Chromosome,AA_Length,AB_Length,BB_Length
indiv2842,Chr2,8293579,0,0
indiv2842,Chr20,12328710,0,0
indiv2842,Chr21,6504079,8711339,0
indiv2842,Chr22,17961388,478370,0
indiv2842,Chr23,21296004,0,0
indiv2842,Chr24,93275,17160186,0
indiv2842,Chr25,13873000,145331,0
indiv2842,Chr26,4491828,6868400,0
indiv2842,Chr27,6071495,4808016,0
indiv2842,Chr28,9665190,879227,0
indiv2842,Chr3,1937905,13163578,0
indiv2842,Chr4,3029242,15623897,0
indiv2842,Chr5,18155548,840310,0
indiv2842,Chr6,16449424,0,0
indiv2842,Chr7,3674267,10119789,0
indiv2842,Chr8,0,16130156,0
indiv2842,Chr9,12608025,4134357,0
indiv2843,Chr1,20284127,0,0
indiv2843,Chr10,13083786,3246593,0
indiv2843,Chr11,12153168,8238850,0
indiv2843,Chr12,14258454,3179170,0
indiv2843,Chr13,309399,16839575,0
indiv2843,Chr14,5552353,7692731,0
indiv2843,Chr15,699062,17643958,0
indiv2843,Chr16,0,14272594,0
indiv2843,Chr17,0,16803815,0
indiv2843,Chr18,2180068,13345859,0
indiv2843,Chr19,0,14741520,0
indiv2843,Chr2,8314530,43776,0
indiv2843,Chr20,12328710,0,0
indiv2843,Chr21,11681165,3523923,0
indiv2843,Chr22,12315329,5562202,0
indiv2843,Chr23,16525326,4770678,0
indiv2843,Chr24,15827916,1193705,0
indiv2843,Chr25,1801968,11573966,0
indiv2843,Chr26,11436525,0,0
indiv2843,Chr27,173100,10706694,0
indiv2843,Chr28,10410896,133521,0
indiv2843,Chr3,710061,14457609,0
indiv2843,Chr4,15623897,3029579,0
indiv2843,Chr5,3915468,15030546,0
indiv2843,Chr6,1746308,14770594,0
indiv2843,Chr7,9391623,4424391,0
indiv2843,Chr8,4910675,11219536,0
indiv2843,Chr9,6585457,10014482,0
indiv2844,Chr1,0,0,20284127
indiv2844,Chr10,17400020,0,0
indiv2844,Chr11,20392018,0,0
indiv2844,Chr12,15353929,2119459,0
indiv2844,Chr13,16046613,1566388,0
indiv2844,Chr14,0,13294963,0
indiv2844,Chr15,17643958,699062,0
indiv2844,Chr16,14272594,0,0
indiv2844,Chr17,13736275,3013495,0
indiv2844,Chr18,10247014,5176737,0
indiv2844,Chr19,14565517,175572,0
indiv2844,Chr2,7865572,0,0
indiv2844,Chr20,2084260,9866387,0
indiv2844,Chr21,11024038,4211229,0
indiv2844,Chr22,5792801,12553800,0
indiv2844,Chr23,21296004,0,0
indiv2844,Chr24,17253891,0,0
indiv2844,Chr25,145331,13873000,0
indiv2844,Chr26,5454436,3396413,0
indiv2844,Chr27,6826362,3858451,0
indiv2844,Chr28,1955101,8364971,0
indiv2844,Chr3,3172380,11965256,0
indiv2844,Chr4,10964020,7689456,0
indiv2844,Chr5,839791,18155548,0
indiv2844,Chr6,12996165,3519985,0
indiv2844,Chr7,505969,13363427,0
indiv2844,Chr8,0,16130211,0
indiv2844,Chr9,5231948,11492782,0
indiv2845,Chr1,15128363,5155764,0
indiv2845,Chr10,1122405,16408525,0
indiv2845,Chr11,5112549,15187835,0
indiv2845,Chr12,15852817,1588309,0
indiv2845,Chr13,14546128,2907740,0
indiv2845,Chr14,13295668,0,0
indiv2845,Chr15,699265,17644814,0
indiv2845,Chr16,1319173,12937685,0
indiv2845,Chr17,16513729,289621,0
indiv2845,Chr18,843781,14686102,0
indiv2845,Chr19,14565517,175572,0
indiv2845,Chr2,8358306,0,0
indiv2845,Chr20,1913481,10370347,0
indiv2845,Chr21,13258018,1979332,0
indiv2845,Chr22,0,18439758,0
indiv2845,Chr23,7999998,13270912,0
indiv2845,Chr24,0,17161298,0
indiv2845,Chr25,3098355,10846171,0
indiv2845,Chr26,11344520,92048,0
indiv2845,Chr27,10879511,0,0
indiv2845,Chr28,10544417,0,0
indiv2845,Chr3,3091891,12038365,0
indiv2845,Chr4,18653139,0,0
indiv2845,Chr5,18996720,0,0
indiv2845,Chr6,492050,16024163,0
indiv2845,Chr7,0,13789947,0
indiv2845,Chr8,5436126,10694030,0
indiv2845,Chr9,13537325,3089606,0
indiv2846,Chr1,0,0,20284127
indiv2846,Chr10,17400020,0,151510
indiv2846,Chr11,20392607,0,0
indiv2846,Chr12,7556425,9916963,0
indiv2846,Chr13,0,17613084,0
indiv2846,Chr14,9785128,2683964,0
indiv2846,Chr15,0,17644814,0
indiv2846,Chr16,14148636,124737,0
indiv2846,Chr17,16803350,0,0
indiv2846,Chr18,15529621,0,0
indiv2846,Chr19,14741202,0,0
indiv2846,Chr2,43776,8315190,0
indiv2846,Chr20,0,12329145,0
indiv2846,Chr21,15010505,226372,0
indiv2846,Chr22,13438221,4999894,0
indiv2846,Chr23,11720744,9575615,0
indiv2846,Chr24,13871229,3309024,0
indiv2846,Chr25,11719338,0,0
indiv2846,Chr26,9284458,1983095,0
indiv2846,Chr27,8248703,2505764,0
indiv2846,Chr28,4514692,5981068,0
indiv2846,Chr3,15167670,0,0
indiv2846,Chr4,18653139,0,0
indiv2846,Chr5,6725374,12021532,0
indiv2846,Chr6,2396394,14114982,0
indiv2846,Chr7,2163670,11664886,0
indiv2846,Chr8,16130156,0,0
indiv2846,Chr9,16742382,0,0
indiv2848,Chr1,8380164,0,11794701
indiv2848,Chr10,151510,17400020,0
indiv2848,Chr11,13963373,6374489,0
indiv2848,Chr12,6025956,11367201,0
indiv2848,Chr13,942694,16670307,0
indiv2848,Chr14,11416258,1851549,0
indiv2848,Chr15,15759413,2583810,0
indiv2848,Chr16,11051169,3222972,0
indiv2848,Chr17,16803350,0,0
indiv2848,Chr18,14569565,960056,0
indiv2848,Chr19,12622914,2027802,0
indiv2848,Chr2,43776,8315190,0
indiv2848,Chr20,5463682,6731490,0
indiv2848,Chr21,0,15235740,0
indiv2848,Chr22,17961388,478370,0
indiv2848,Chr23,338738,20957621,0
indiv2848,Chr24,14734922,2214878,0
indiv2848,Chr25,2882824,10970218,0
indiv2848,Chr26,11436568,0,0
indiv2848,Chr27,8230335,2579067,0
indiv2848,Chr28,133521,10410896,0
indiv2848,Chr3,0,15167108,0
indiv2848,Chr4,18433046,220534,0
indiv2848,Chr5,8432526,10564163,0
indiv2848,Chr6,14685443,1797725,0
indiv2848,Chr7,7899966,5970643,0
indiv2848,Chr8,16130156,0,0
indiv2848,Chr9,15749794,0,0
indiv2849,Chr1,393941,0,20170392
indiv2849,Chr10,0,17400260,0
indiv2849,Chr11,0,20393755,0
indiv2849,Chr12,17167913,305658,0
indiv2849,Chr13,309399,17303752,0
indiv2849,Chr14,0,13294963,0
indiv2849,Chr15,0,18343876,0
indiv2849,Chr16,0,14272594,0
indiv2849,Chr17,14051718,2162098,0
indiv2849,Chr18,12586438,2943336,0
indiv2849,Chr19,175572,14565948,0
indiv2849,Chr2,6963457,1100361,0
indiv2849,Chr20,11950647,378063,0
indiv2849,Chr21,224762,14579174,0
indiv2849,Chr22,0,18440052,0
indiv2849,Chr23,7270806,14000104,0
indiv2849,Chr24,17160186,0,0
indiv2849,Chr25,2281057,11676720,0
indiv2849,Chr26,0,11436632,0
indiv2849,Chr27,0,10879750,0
indiv2849,Chr28,0,10544606,0
indiv2849,Chr3,0,15167108,0
indiv2849,Chr4,3788329,14852351,0
indiv2849,Chr5,1104638,17891068,0
indiv2849,Chr6,4975540,11480605,0
indiv2849,Chr7,505969,13363427,0
indiv2849,Chr8,8855470,7250521,0
indiv2849,Chr9,4134357,12613334,0
indiv2850,Chr1,20284127,0,0
indiv2850,Chr10,12061716,5490054,0
indiv2850,Chr11,11279422,9112596,0
indiv2850,Chr12,17167913,305475,0
indiv2850,Chr13,14408661,2762079,0
indiv2850,Chr14,12477321,0,0
indiv2850,Chr15,12651244,4993570,0
indiv2850,Chr16,6373549,7820185,0
indiv2850,Chr17,16803815,0,0
indiv2850,Chr18,843672,14685949,0
indiv2850,Chr19,9248368,5465631,0
indiv2850,Chr2,8157199,43776,0
indiv2850,Chr20,378063,11951056,0
indiv2850,Chr21,4596905,10601873,0
indiv2850,Chr22,1105610,17334148,0
indiv2850,Chr23,8609118,12652045,0
indiv2850,Chr24,1190664,16043021,0
indiv2850,Chr25,5116725,8858809,0
indiv2850,Chr26,7028914,4398734,0
indiv2850,Chr27,10706694,173100,0
indiv2850,Chr28,10544417,0,0
indiv2850,Chr3,13305168,1861940,0
indiv2850,Chr4,12039689,6591121,0
indiv2850,Chr5,9991486,8142893,0
indiv2850,Chr6,16024100,492802,0
indiv2850,Chr7,505969,13364640,0
indiv2850,Chr8,10077866,6047829,0
indiv2850,Chr9,16316713,425669,0
indiv2851,Chr1,20564333,0,0
indiv2851,Chr10,151510,16373117,0
indiv2851,Chr11,2280169,17771296,0
indiv2851,Chr12,1043375,16376729,0
indiv2851,Chr13,3676757,13936394,0
indiv2851,Chr14,4037335,9236650,0
indiv2851,Chr15,7527568,10783228,0
indiv2851,Chr16,14148636,124737,0
indiv2851,Chr17,289621,16513729,0
indiv2851,Chr18,7265210,8254841,0
indiv2851,Chr19,0,14350395,0
indiv2851,Chr2,0,8315190,0
indiv2851,Chr20,11950647,378089,0
indiv2851,Chr21,3002128,12156955,0
indiv2851,Chr22,14596836,3842544,0
indiv2851,Chr23,17267703,4028908,0
indiv2851,Chr24,93275,17160186,0
indiv2851,Chr25,0,14018372,0
indiv2851,Chr26,11344520,92005,0
indiv2851,Chr27,8219909,2641896,0
indiv2851,Chr28,10544606,0,0
indiv2851,Chr3,3709409,11439830,0
indiv2851,Chr4,15510206,3137861,0
indiv2851,Chr5,5095031,13886294,0
indiv2851,Chr6,9635177,6469893,0
indiv2851,Chr7,12094488,1334518,0
indiv2851,Chr8,16130362,0,0
indiv2851,Chr9,16220717,0,0
indiv2853,Chr1,4747093,0,15450506
indiv2853,Chr10,10179392,7189075,0
indiv2853,Chr11,0,20393755,0
indiv2853,Chr12,17167913,305658,0
indiv2853,Chr13,1778211,15834940,0
indiv2853,Chr14,13295668,0,0
indiv2853,Chr15,18343020,0,0
indiv2853,Chr16,123958,14148636,0
indiv2853,Chr17,13559159,2277209,0
indiv2853,Chr18,7883878,7637303,0
indiv2853,Chr19,175572,14565517,0
indiv2853,Chr2,2212425,6051186,0
indiv2853,Chr20,12328710,0,0
indiv2853,Chr21,224762,15010505,0
indiv2853,Chr22,2358066,16023182,0
indiv2853,Chr23,20941635,338738,0
indiv2853,Chr24,0,17161298,0
indiv2853,Chr25,1165127,12829624,0
indiv2853,Chr26,11344520,91675,0
indiv2853,Chr27,8709002,2161072,0
indiv2853,Chr28,8541337,1983705,0
indiv2853,Chr3,0,15167544,0
indiv2853,Chr4,18433046,220093,0
indiv2853,Chr5,841133,18155548,0
indiv2853,Chr6,16024100,492802,0
indiv2853,Chr7,11421683,2447713,0
indiv2853,Chr8,615493,15514869,0
indiv2853,Chr9,16316713,425669,0
indiv2854,Chr1,13447051,0,7046778
indiv2854,Chr10,10944659,6414209,0
indiv2854,Chr11,1862378,18529640,0
indiv2854,Chr12,17473571,0,0
indiv2854,Chr13,309399,17303752,0
indiv2854,Chr14,5422444,7829681,0
indiv2854,Chr15,699265,17578372,0
indiv2854,Chr16,11584290,2662828,0
indiv2854,Chr17,16803815,0,0
indiv2854,Chr18,4142482,11386634,0
indiv2854,Chr19,13469822,1189310,0
indiv2854,Chr2,7674132,43776,0
indiv2854,Chr20,6413936,5837700,0
indiv2854,Chr21,1430510,13791219,0
indiv2854,Chr22,9677437,8762321,0
indiv2854,Chr23,338738,20957266,0
indiv2854,Chr24,0,17246537,0
indiv2854,Chr25,0,14018372,0
indiv2854,Chr26,0,11436962,0
indiv2854,Chr27,0,10879750,0
indiv2854,Chr28,0,10544417,0
indiv2854,Chr3,14457609,709499,0
indiv2854,Chr4,220534,18433046,0
indiv2854,Chr5,0,18996651,0
indiv2854,Chr6,0,16516213,0
indiv2854,Chr7,0,13869425,0
indiv2854,Chr8,14548195,615342,0
indiv2854,Chr9,15368088,0,0
indiv2855,Chr1,0,0,20284127
indiv2855,Chr10,17400020,0,0
indiv2855,Chr11,289032,20103575,0
indiv2855,Chr12,0,17473388,0
indiv2855,Chr13,3497670,14115414,0
indiv2855,Chr14,5799142,7416614,0
indiv2855,Chr15,18343020,0,0
indiv2855,Chr16,14272594,0,0
indiv2855,Chr17,1953815,13858950,0
indiv2855,Chr18,8505967,6902437,0
indiv2855,Chr19,175685,14565517,0
indiv2855,Chr2,0,8358966,0
indiv2855,Chr20,7163590,5102153,0
indiv2855,Chr21,15235267,473,0
indiv2855,Chr22,10718002,7721756,0
indiv2855,Chr23,20957266,338738,0
indiv2855,Chr24,17242810,0,0
indiv2855,Chr25,2920255,11054858,0
indiv2855,Chr26,0,11437005,0
indiv2855,Chr27,2600951,8230208,0
indiv2855,Chr28,8900059,1509460,0
indiv2855,Chr3,5328897,9806205,0
indiv2855,Chr4,8468218,10131967,0
indiv2855,Chr5,17670199,1285776,0
indiv2855,Chr6,492050,16024163,0
indiv2855,Chr7,4347398,9365538,0
indiv2855,Chr8,15514814,615342,0
indiv2855,Chr9,10325053,5406941,0
indiv2856,Chr1,17233799,0,2973828
indiv2856,Chr10,0,17400020,0
indiv2856,Chr11,2909741,15645106,0
indiv2856,Chr12,2697910,14776422,0
indiv2856,Chr13,15213866,2399135,0
indiv2856,Chr14,2683259,10611704,0
indiv2856,Chr15,0,18344079,0
indiv2856,Chr16,0,14273373,0
indiv2856,Chr17,8026792,8731527,0
indiv2856,Chr18,15529730,0,0
indiv2856,Chr19,14740968,0,0
indiv2856,Chr2,43776,8314530,0
indiv2856,Chr20,0,12329145,0
indiv2856,Chr21,7214196,7933405,0
indiv2856,Chr22,3403928,15035830,0
indiv2856,Chr23,0,21296004,0
indiv2856,Chr24,3314352,13869416,0
indiv2856,Chr25,3757612,10251588,0
indiv2856,Chr26,11344520,92005,0
indiv2856,Chr27,172817,10706694,0
indiv2856,Chr28,1885264,8658846,0
indiv2856,Chr3,1194204,13972904,0
indiv2856,Chr4,16973535,0,0
indiv2856,Chr5,6439223,11680703,0
indiv2856,Chr6,492802,16024163,0
indiv2856,Chr7,13363427,505969,0
indiv2856,Chr8,9617348,6509003,0
indiv2856,Chr9,425669,16316713,0
indiv2857,Chr1,3976707,16208426,0
indiv2857,Chr10,13484405,2825501,0
indiv2857,Chr11,3510503,16576808,0
indiv2857,Chr12,3939064,13458248,0
indiv2857,Chr13,3206436,14406565,0
indiv2857,Chr14,8834351,4405825,0
indiv2857,Chr15,17643958,699062,0
indiv2857,Chr16,1405840,12798864,0
indiv2857,Chr17,13642602,3151683,0
indiv2857,Chr18,10672795,4793733,0
indiv2857,Chr19,12539165,2168990,0
indiv2857,Chr2,43776,8314530,0
indiv2857,Chr20,11950647,378089,0
indiv2857,Chr21,15235267,473,0
indiv2857,Chr22,18440540,0,0
indiv2857,Chr23,21142518,0,0
indiv2857,Chr24,7120706,8470070,0
indiv2857,Chr25,13873000,145331,0
indiv2857,Chr26,11436195,0,0
indiv2857,Chr27,10879511,0,0
indiv2857,Chr28,133521,10410896,0
indiv2857,Chr3,14457609,709499,0
indiv2857,Chr4,18653139,0,0
indiv2857,Chr5,3526193,15470488,0
indiv2857,Chr6,0,16516150,0
indiv2857,Chr7,6941508,6919154,0
indiv2857,Chr8,15514814,615342,0
indiv2857,Chr9,16742382,0,0
indiv2858,Chr1,5239153,0,14959316
indiv2858,Chr10,0,17400260,0
indiv2858,Chr11,17468698,2863368,0
indiv2858,Chr12,17473571,0,0
indiv2858,Chr13,17613151,0,0
indiv2858,Chr14,8019264,5242762,0
indiv2858,Chr15,0,18343020,0
indiv2858,Chr16,3400436,10848251,0
indiv2858,Chr17,16513729,289621,0
indiv2858,Chr18,843672,14686102,0
indiv2858,Chr19,5822385,8880138,0
indiv2858,Chr2,43776,8314530,0
indiv2858,Chr20,1090335,11033215,0
indiv2858,Chr21,15235267,0,0
indiv2858,Chr22,478370,17961388,0
indiv2858,Chr23,19201276,2094728,0
indiv2858,Chr24,0,17254573,0
indiv2858,Chr25,0,14018397,0
indiv2858,Chr26,1866713,9569812,0
indiv2858,Chr27,10706694,172817,0
indiv2858,Chr28,1509460,9023431,0
indiv2858,Chr3,0,15167670,0
indiv2858,Chr4,0,18653917,0
indiv2858,Chr5,6485200,12510147,0
indiv2858,Chr6,9709987,6379443,0
indiv2858,Chr7,11467277,2366050,0
indiv2858,Chr8,4120038,11835029,0
indiv2858,Chr9,425669,16316713,0
indiv2859,Chr1,0,0,20284127
indiv2859,Chr10,17400020,0,0
indiv2859,Chr11,7453644,12802230,0
indiv2859,Chr12,17473388,0,0
indiv2859,Chr13,309399,17303752,0
indiv2859,Chr14,3109617,10121613,0
indiv2859,Chr15,699062,17643958,0
indiv2859,Chr16,6593084,7546088,0
indiv2859,Chr17,13642602,3151455,0
indiv2859,Chr18,843672,14685949,0
indiv2859,Chr19,14565517,175572,0
indiv2859,Chr2,8040011,0,0
indiv2859,Chr20,2734392,9325093,0
indiv2859,Chr21,11248800,3986467,0
indiv2859,Chr22,17961388,478370,0
indiv2859,Chr23,338738,20941635,0
indiv2859,Chr24,14306319,2779673,0
indiv2859,Chr25,0,14018331,0
indiv2859,Chr26,2446094,8597511,0
indiv2859,Chr27,172817,10706694,0
indiv2859,Chr28,9162222,1352020,0
indiv2859,Chr3,15167108,0,0
indiv2859,Chr4,12343653,6199371,0
indiv2859,Chr5,18996681,0,0
indiv2859,Chr6,16516150,0,0
indiv2859,Chr7,13869396,0,0
indiv2859,Chr8,16130156,0,0
indiv2859,Chr9,13230895,3456408,0
indiv2860,Chr1,5922224,14281885,0
indiv2860,Chr10,5498236,11810604,0
indiv2860,Chr11,4678311,15714296,0
indiv2860,Chr12,3254084,14005288,0
indiv2860,Chr13,2180425,15432659,0
indiv2860,Chr14,2683964,10613141,0
indiv2860,Chr15,2672275,15645360,0
indiv2860,Chr16,1665945,12555814,0
indiv2860,Chr17,10223986,6579592,0
indiv2860,Chr18,15529621,0,0
indiv2860,Chr19,14741202,0,0
indiv2860,Chr2,43776,8315190,0
indiv2860,Chr20,3946414,8367589,0
indiv2860,Chr21,0,15236877,0
indiv2860,Chr22,17961388,478370,0
indiv2860,Chr23,21271804,0,0
indiv2860,Chr24,6050229,11109711,0
indiv2860,Chr25,0,14018356,0
indiv2860,Chr26,5363813,3510858,0
indiv2860,Chr27,172817,10706933,0
indiv2860,Chr28,0,10545140,0
indiv2860,Chr3,0,15167108,0
indiv2860,Chr4,18433046,220093,0
indiv2860,Chr5,3545244,15242584,0
indiv2860,Chr6,0,16516902,0
indiv2860,Chr7,0,13869396,0
indiv2860,Chr8,1943339,14129441,0
indiv2860,Chr9,0,16753924,0
indiv2861,Chr1,20284127,0,0
indiv2861,Chr10,151510,17400260,0
indiv2861,Chr11,13917772,6472942,0
indiv2861,Chr12,17167913,305658,0
indiv2861,Chr13,17613001,0,0
indiv2861,Chr14,13295668,0,0
indiv2861,Chr15,18343020,0,0
indiv2861,Chr16,12682475,1542293,0
indiv2861,Chr17,10228197,6513722,0
indiv2861,Chr18,14685949,843672,0
indiv2861,Chr19,5396119,9316869,0
indiv2861,Chr2,43776,8315190,0
indiv2861,Chr20,0,12328736,0
indiv2861,Chr21,4004901,11225512,0
indiv2861,Chr22,15016898,3390240,0
indiv2861,Chr23,0,21280970,0
indiv2861,Chr24,2171598,14952246,0
indiv2861,Chr25,0,14018397,0
indiv2861,Chr26,4004879,5543260,0
indiv2861,Chr27,10706694,173100,0
indiv2861,Chr28,6417757,4109482,0
indiv2861,Chr3,14457609,709499,0
indiv2861,Chr4,18653139,0,0
indiv2861,Chr5,11317659,7679022,0
indiv2861,Chr6,12491657,3941988,0
indiv2861,Chr7,8717667,5152942,0
indiv2861,Chr8,15514814,615342,0
indiv2861,Chr9,16742382,0,0
indiv2862,Chr1,0,20284127,0
indiv2862,Chr10,16676338,151510,0
indiv2862,Chr11,288443,20104723,0
indiv2862,Chr12,17167913,305658,0
indiv2862,Chr13,942694,16670390,0
indiv2862,Chr14,2683259,10613141,0
indiv2862,Chr15,17643958,699265,0
indiv2862,Chr16,123958,13779913,0
indiv2862,Chr17,16513729,0,0
indiv2862,Chr18,15529730,0,0
indiv2862,Chr19,9419894,5292941,0
indiv2862,Chr2,3607733,4706621,0
indiv2862,Chr20,1444594,10884142,0
indiv2862,Chr21,0,15235267,0
indiv2862,Chr22,3312289,15127469,0
indiv2862,Chr23,21296256,0,0
indiv2862,Chr24,17253891,0,0
indiv2862,Chr25,14018331,0,0
indiv2862,Chr26,9889236,0,0
indiv2862,Chr27,172817,10706933,0
indiv2862,Chr28,10410896,133521,0
indiv2862,Chr3,15167108,0,0
indiv2862,Chr4,18653580,0,0
indiv2862,Chr5,841172,18155556,0
indiv2862,Chr6,14413053,2103849,0
indiv2862,Chr7,2509974,11359422,0
indiv2862,Chr8,3591553,12538754,0
indiv2862,Chr9,15968669,425669,0
indiv2863,Chr1,8274489,280206,11801444
indiv2863,Chr10,16451557,0,0
indiv2863,Chr11,0,20103575,0
indiv2863,Chr12,0,17473388,0
indiv2863,Chr13,10792054,6801616,0
indiv2863,Chr14,6769118,6527036,0
indiv2863,Chr15,699062,16225531,0
indiv2863,Chr16,1318860,12798563,0
indiv2863,Chr17,16513729,289621,0
indiv2863,Chr18,1370681,14159049,0
indiv2863,Chr19,14565517,175685,0
indiv2863,Chr2,4063561,4133165,0
indiv2863,Chr20,12328710,0,0
indiv2863,Chr21,224762,15010505,0
indiv2863,Chr22,0,18440052,0
indiv2863,Chr23,0,21281054,0
indiv2863,Chr24,0,17161298,0
indiv2863,Chr25,12219074,145331,0
indiv2863,Chr26,2446094,8485286,0
indiv2863,Chr27,172817,10706694,0
indiv2863,Chr28,3130414,7375565,0
indiv2863,Chr3,2650269,12334834,0
indiv2863,Chr4,6381557,12244030,0
indiv2863,Chr5,0,18996689,0
indiv2863,Chr6,5374002,11098807,0
indiv2863,Chr7,505998,13364640,0
indiv2863,Chr8,7339144,8755200,0
indiv2863,Chr9,16742382,0,0
indiv2864,Chr1,0,20284127,0
indiv2864,Chr10,5489814,12061716,0
indiv2864,Chr11,1862378,18529640,0
indiv2864,Chr12,17473388,0,0
indiv2864,Chr13,12382495,5210107,0
indiv2864,Chr14,10611704,2683259,0
indiv2864,Chr15,699265,17644814,0
indiv2864,Chr16,13509343,123958,0
indiv2864,Chr17,16235807,0,0
indiv2864,Chr18,15529621,0,0
indiv2864,Chr19,14741202,0,0
indiv2864,Chr2,8293579,0,0
indiv2864,Chr20,2740123,9282593,0
indiv2864,Chr21,15235267,0,0
indiv2864,Chr22,10295382,7721756,0
indiv2864,Chr23,10976038,10320573,0
indiv2864,Chr24,16466732,0,0
indiv2864,Chr25,145372,13873000,0
indiv2864,Chr26,5406962,5986478,0
indiv2864,Chr27,10879794,0,0
indiv2864,Chr28,133521,10411430,0
indiv2864,Chr3,0,15168106,0
indiv2864,Chr4,10047740,8604991,0
indiv2864,Chr5,841133,18031411,0
indiv2864,Chr6,0,16024163,0
indiv2864,Chr7,13363427,505969,0
indiv2864,Chr8,3099991,13030165,0
indiv2864,Chr9,16742382,0,0
indiv2865,Chr1,3029135,17214035,0
indiv2865,Chr10,17400020,0,0
indiv2865,Chr11,3720420,16653887,0
indiv2865,Chr12,17473571,0,0
indiv2865,Chr13,12099847,5512774,0
indiv2865,Chr14,2683964,10613141,0
indiv2865,Chr15,14926057,3218450,0
indiv2865,Chr16,14148636,123958,0
indiv2865,Chr17,289621,16513729,0
indiv2865,Chr18,0,15529621,0
indiv2865,Chr19,9244209,5469660,0
indiv2865,Chr2,8314530,43776,0
indiv2865,Chr20,378089,11951056,0
indiv2865,Chr21,12788277,2447463,0
indiv2865,Chr22,479152,17207895,0
indiv2865,Chr23,20933388,0,0
indiv2865,Chr24,2401068,14405601,0
indiv2865,Chr25,0,14018356,0
indiv2865,Chr26,11344520,91675,0
indiv2865,Chr27,172817,10706694,0
indiv2865,Chr28,0,10544417,0
indiv2865,Chr3,0,15167544,0
indiv2865,Chr4,0,18653917,0
indiv2865,Chr5,9190115,9804770,0
indiv2865,Chr6,492050,16024100,0
indiv2865,Chr7,1009049,12851416,0
indiv2865,Chr8,16130156,0,0
indiv2865,Chr9,11814744,4927567,0
indiv2866,Chr1,20284127,0,0
indiv2866,Chr10,1146404,16217066,0
indiv2866,Chr11,288443,20103575,0
indiv2866,Chr12,8453856,9020659,0
indiv2866,Chr13,15881770,1731464,0
indiv2866,Chr14,2683259,10613141,0
indiv2866,Chr15,0,18343876,0
indiv2866,Chr16,14148636,124737,0
indiv2866,Chr17,290086,16513729,0
indiv2866,Chr18,14685949,843781,0
indiv2866,Chr19,175572,14565948,0
indiv2866,Chr2,8314530,46478,0
indiv2866,Chr20,12328736,0,0
indiv2866,Chr21,8339013,6879050,0
indiv2866,Chr22,13238510,5202030,0
indiv2866,Chr23,21092193,0,0
indiv2866,Chr24,16018299,1166998,0
indiv2866,Chr25,13873000,145372,0
indiv2866,Chr26,11436568,0,0
indiv2866,Chr27,3541058,7338692,0
indiv2866,Chr28,10410896,133521,0
indiv2866,Chr3,710061,14458045,0
indiv2866,Chr4,3434153,15203011,0
indiv2866,Chr5,0,18996728,0
indiv2866,Chr6,4975540,11541425,0
indiv2866,Chr7,12201279,1657701,0
indiv2866,Chr8,2018767,13978980,0
indiv2866,Chr9,8536226,7953855,0
indiv2868,Chr1,6774003,13399825,0
indiv2868,Chr10,9510191,6238204,0
indiv2868,Chr11,3815799,16576808,0
indiv2868,Chr12,6192274,11280762,0
indiv2868,Chr13,8884149,5848685,0
indiv2868,Chr14,0,13297105,0
indiv2868,Chr15,1667411,14789705,0
indiv2868,Chr16,13705826,0,0
indiv2868,Chr17,289621,16513729,0
indiv2868,Chr18,0,15529730,0
indiv2868,Chr19,0,14032265,0
indiv2868,Chr2,0,8358306,0
indiv2868,Chr20,1066505,11262231,0
indiv2868,Chr21,0,15235267,0
indiv2868,Chr22,0,18439758,0
indiv2868,Chr23,13852521,6717881,0
indiv2868,Chr24,0,17254573,0
indiv2868,Chr25,13873000,145331,0
indiv2868,Chr26,92005,11344957,0
indiv2868,Chr27,0,10880033,0
indiv2868,Chr28,0,10544417,0
indiv2868,Chr3,5906082,9255474,0
indiv2868,Chr4,0,18653917,0
indiv2868,Chr5,7511996,11406083,0
indiv2868,Chr6,16516902,0,0
indiv2868,Chr7,505969,13364640,0
indiv2868,Chr8,1702895,14245408,0
indiv2868,Chr9,2134061,14614554,0
indiv2869,Chr1,9749007,10535120,0
indiv2869,Chr10,15898085,1501935,0
indiv2869,Chr11,6421766,13924963,0
indiv2869,Chr12,17474332,0,0
indiv2869,Chr13,309249,17303752,0
indiv2869,Chr14,10611704,2683259,0
indiv2869,Chr15,699062,17643958,0
indiv2869,Chr16,12784994,1449661,0
indiv2869,Chr17,16803350,0,0
indiv2869,Chr18,8665158,6794302,0
indiv2869,Chr19,14741089,0,0
indiv2869,Chr2,43776,8314530,0
indiv2869,Chr20,0,12329119,0
indiv2869,Chr21,6924524,8257497,0
indiv2869,Chr22,5472026,12910297,0
indiv2869,Chr23,0,21270910,0
indiv2869,Chr24,11878226,5282905,0
indiv2869,Chr25,145331,13873025,0
indiv2869,Chr26,11344520,92048,0
indiv2869,Chr27,10877445,0,0
indiv2869,Chr28,10544417,0,0
indiv2869,Chr3,2953098,12093247,0
indiv2869,Chr4,220093,18433046,0
indiv2869,Chr5,18155548,841172,0
indiv2869,Chr6,6962695,9105775,0
indiv2869,Chr7,13363427,505969,0
indiv2869,Chr8,13935893,2152315,0
indiv2869,Chr9,13558047,3169633,0
indiv2870,Chr1,20284127,0,0
indiv2870,Chr10,17400020,0,0
indiv2870,Chr11,12204156,8077016,0
indiv2870,Chr12,17473571,0,0
indiv2870,Chr13,309249,17303752,0
